Data Year,County,Dashboard Fuel Type Group,Fuel Type,Manufacturer,Model,Number of Vehicles
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Santa Fe Plug-In Hybrid,3
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,29
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Wrangler Unlimited,14
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Sorento Plug-In Hybrid,3
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,5
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,39
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover,2
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Lincoln,Aviator,4
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,1
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,2
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,12
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,4
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman Plug-in Hybrid,4
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,11
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,3
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,5
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,918 Spyder,1
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,22
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,RAV4 Prime,60
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,304
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,118
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,34
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,15
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,V60,1
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S90,1
2021,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60,2
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,3
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,17
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,6
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Ford,Mustang Mach-E,8
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,3
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,1
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,1
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,1
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,26
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model Y,32
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,9
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,19
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,103
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,ID.4,1
2021,Yuba,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,1
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,2
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,1
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,1
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3,5
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,2
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,4
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,1
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,59
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,9
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,24
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,13
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,10
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Tucson Plug-In Hybrid,1
2021,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,1
